timestamp,age_group,industry,job_title,job_context,annual_salary,additional_compensation,currency,"If ""Other,"" please indicate the currency here: ",income_context,country,state,city,overall_experience,field_experience,education_level,gender,race,total_compensation,major_industry
4/27/2021 12:52:23,25-34,Engineering or Manufacturing,Staff Regulatory Affairs Specialist,Medical device regulatory,97200.0,9720.0,USD,,,USA,New Jersey,Mahwah,5-7 years,5-7 years,College degree,Woman,White,106920.0,Manufacturing and Industry
4/27/2021 12:52:26,25-34,Media & Digital,Chief Content Officer,,60000.0,0.0,USD,,,United States,Illinois,Chicago,5-7 years,5-7 years,Master's degree,Woman,White,60000.0,Technology and Information
4/27/2021 12:52:29,25-34,Nonprofits,Engagement Manager ,Basically an account manager - I manage and renew all of our member accounts,72000.0,4000.0,USD,,,United States,New York,New York,5-7 years,2 - 4 years,College degree,Woman,White,76000.0,Technology and Information
4/27/2021 12:52:29,35-44,Nonprofits,Director of Grants & Contracts,,125000.0,0.0,USD,,,United States,New York,New York City,11 - 20 years,11 - 20 years,Master's degree,Woman,White,125000.0,Technology and Information
4/27/2021 12:52:30,25-34,Nonprofits,Operations Director,,103000.0,11300.0,USD,,10% of salary contributed to retirement account (not a match),United States,District of Columbia,"Washington, D.C.",11 - 20 years,8 - 10 years,College degree,Woman,White,114300.0,Technology and Information
4/27/2021 12:52:31,25-34,Government and Public Administration,Government analyst/PA I,"Coded as a military contractor, level PA I (Personal Assistant I -- no typical personal assistant duties)",43500.0,200.0,USD,,Only bonuses are provided as $50 gift cards for employee of the month or holidays,United States,Kentucky,Fort Knox,2 - 4 years,2 - 4 years,College degree,Woman,White,43700.0,Government and Public Sector
4/27/2021 12:52:31,35-44,Hospitality & Events,Foundation Manager,,75000.0,0.0,USD,,,USA,Florida,Orlando,11 - 20 years,11 - 20 years,Master's degree,Woman,White,75000.0,Technology and Information
4/27/2021 12:52:31,25-34,Business or Consulting,Strategy Manager,,172500.0,6000.0,USD,,,United States,Massachusetts,Boston,8 - 10 years,8 - 10 years,Master's degree,Woman,White,178500.0,Professional Services
4/27/2021 12:52:35,25-34,Pharma,Senior Associate Scientist,,87000.0,7000.0,USD,,Yearly stock options grants as well,USA,Massachusetts,Boston,8 - 10 years,5-7 years,College degree,Woman,White,94000.0,Healthcare and Life Sciences
4/27/2021 12:52:36,25-34,"Accounting, Banking & Finance",Data analyst,,70000.0,2000.0,USD,,"



",United States,Ohio,Cincinnati,5-7 years,2 - 4 years,College degree,Woman,White,72000.0,Financial Services
4/27/2021 12:52:45,25-34,Hospitality & Events,Senior Payroll & Benefits Specialist,,62500.0,1875.0,USD,,,United States,Oregon,Portland,8 - 10 years,8 - 10 years,College degree,Woman,White,64375.0,Technology and Information
4/27/2021 12:52:47,25-34,Politics,Deputy Communications Director,,90000.0,0.0,USD,,,United States,District of Columbia,District of Columbia,5-7 years,5-7 years,Master's degree,Man,White,90000.0,Technology and Information
4/27/2021 12:52:48,35-44,Government and Public Administration,Senior Marketing Manager,,63000.0,0.0,USD,,,United States,Virginia,Richmond,11 - 20 years,8 - 10 years,College degree,Man,White,63000.0,Government and Public Sector
4/27/2021 12:52:58,25-34,Education (Higher Education),Technology Training Manager,,88000.0,0.0,USD,,,USA,New York,New York City,8 - 10 years,5-7 years,Master's degree,Woman,White,88000.0,Education and Research
4/27/2021 12:52:58,35-44,Nonprofits,Senior Program Coordinator,Project Manager-- Energy,77000.0,3000.0,USD,,,United States,District of Columbia,Washington,11 - 20 years,5-7 years,Master's degree,Woman,White,80000.0,Technology and Information
4/27/2021 12:53:01,35-44,Government and Public Administration,Communications manager,,100000.0,0.0,USD,,"Plus benefits, good work/life balance and real time off.",USA,Washington,Olympia,11 - 20 years,11 - 20 years,Master's degree,Woman,White,100000.0,Government and Public Sector
4/27/2021 12:53:02,35-44,Government and Public Administration,Attorney Advisor,,181000.0,0.0,USD,,,US,District of Columbia,Washington,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,White,181000.0,Government and Public Sector
4/27/2021 12:53:03,35-44,Education (Higher Education),Digital Resources Professional,Librarian,64000.0,0.0,USD,,,United States of Americas,Texas,Houston,11 - 20 years,11 - 20 years,Master's degree,Man,White,64000.0,Education and Research
4/27/2021 12:53:07,25-34,Nonprofits,Development Director,Fundraising,62000.0,0.0,USD,,,United States,Idaho,Boise,11 - 20 years,8 - 10 years,College degree,Woman,White,62000.0,Technology and Information
4/27/2021 12:53:12,55-64,Government and Public Administration,Bureau chief,,125000.0,0.0,USD,,,US,New York,New York City,31 - 40 years,21 - 30 years,College degree,Woman,White,125000.0,Government and Public Sector
4/27/2021 12:53:26,35-44,Insurance,Underwriting support tech,,51000.0,800.0,USD,,,Usa,Pennsylvania,Harrisburg,11 - 20 years,5-7 years,High School,Woman,White,51800.0,Financial Services
4/27/2021 12:53:27,45-54,Retail,General Accounting Manager,I have direct reports,68000.0,4000.0,USD,,The annual bonus is based on company wide results,US,Oregon,Portland,21 - 30 years,11 - 20 years,Master's degree,Woman,White,72000.0,Retail and Consumer Services
4/27/2021 12:53:29,35-44,Government and Public Administration,Economist,,95000.0,0.0,USD,,,USA,Illinois,Chicago,11 - 20 years,11 - 20 years,College degree,Woman,White,95000.0,Government and Public Sector
4/27/2021 12:53:34,35-44,Government and Public Administration,Collection Development Librarian,,109000.0,0.0,USD,,,United States,California,San Francisco,11 - 20 years,11 - 20 years,Master's degree,Woman,White,109000.0,Government and Public Sector
4/27/2021 12:53:37,45-54,Property or Construction,Supply Chain Manager,,200000.0,200000.0,USD,,,USA,Texas,Houston,21 - 30 years,21 - 30 years,Master's degree,Man,"Hispanic, Latino, or Spanish origin, White",400000.0,Real Estate and Construction
4/27/2021 12:53:39,45-54,Government and Public Administration,Assistant Counsel,,100000.0,0.0,USD,,,United States,Illinois,Springfield,21 - 30 years,21 - 30 years,"Professional degree (MD, JD, etc.)",Woman,White,100000.0,Government and Public Sector
4/27/2021 12:53:39,25-34,Academic publishing,Assistant to the (Press) Director,,40800.0,0.0,USD,,,USA,Indiana,"Evanston, IL",2 - 4 years,2 - 4 years,PhD,Woman,White,40800.0,Education and Research
4/27/2021 12:53:41,25-34,Health care,Resident Physician,Family medicine doctor in training ,56400.0,0.0,USD,,,USA,Illinois,Chicago,2 - 4 years,2 - 4 years,"Professional degree (MD, JD, etc.)",Woman,White,56400.0,Healthcare and Life Sciences
4/27/2021 12:53:46,35-44,Education (Primary/Secondary),Director of Human Resources,,77000.0,0.0,USD,,,US,Pennsylvania,York,11 - 20 years,11 - 20 years,College degree,Woman,White,77000.0,Education and Research
4/27/2021 12:54:03,35-44,Health care,Administrative Director,,70500.0,500.0,USD,,,United States,Texas,Plano,11 - 20 years,8 - 10 years,College degree,Woman,White,71000.0,Healthcare and Life Sciences
4/27/2021 12:54:04,35-44,Government and Public Administration,Research Scientist,,120000.0,0.0,USD,,,US,Ohio,Dayton,11 - 20 years,11 - 20 years,Master's degree,Man,White,120000.0,Government and Public Sector
4/27/2021 12:54:07,18-24,Engineering or Manufacturing,Applications Engineer,,75000.0,21000.0,USD,,,United States,Florida,Cape Canaveral,2 - 4 years,2 - 4 years,College degree,Woman,White,96000.0,Manufacturing and Industry
4/27/2021 12:54:11,35-44,Law Enforcement & Security,Community Supervision Officer,Adult Probation Officer,63500.0,500.0,USD,,,US,Texas,Houston,11 - 20 years,11 - 20 years,College degree,Woman,Black or African American,64000.0,Technology and Information
4/27/2021 12:54:14,35-44,Government and Public Administration,Policy Advisor,mid-level policy advisor working directly with political appointees under the supervision of more experienced advisors.,101000.0,0.0,USD,,,USA,Virginia,Arlington,11 - 20 years,11 - 20 years,Master's degree,Woman,White,101000.0,Government and Public Sector
4/27/2021 12:54:18,45-54,Education (Higher Education),Assistant Professor,"Biology, community college",45000.0,10000.0,USD,,,USA,Missouri,Rolla,11 - 20 years,11 - 20 years,PhD,Woman,White,55000.0,Education and Research
4/27/2021 12:54:20,35-44,"Accounting, Banking & Finance",Accounts Payable Processor,,40000.0,0.0,USD,,,USA,Tennessee,Nashville,5-7 years,5-7 years,College degree,Woman,White,40000.0,Financial Services
4/27/2021 12:54:22,25-34,Education (Primary/Secondary),Director of Content Learning,Education nonprofit,77250.0,0.0,USD,,,USA,California,Oakland,8 - 10 years,8 - 10 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",77250.0,Education and Research
4/27/2021 12:54:24,25-34,Property or Construction,Payroll & Billings Clerk,,60000.0,15000.0,USD,,,USA,Colorado,Centennial,8 - 10 years,5-7 years,College degree,Woman,White,75000.0,Real Estate and Construction
4/27/2021 12:54:26,35-44,Engineering or Manufacturing,Sr Engineering Manager,,159000.0,20000.0,USD,,,USA,Oregon,Portland,11 - 20 years,11 - 20 years,Master's degree,Woman,Asian or Asian American,179000.0,Manufacturing and Industry
4/27/2021 12:54:29,35-44,"Marketing, Advertising & PR",Director of Communications and Government Affairs,,68500.0,10000.0,USD,,,United States,Tennessee,Nashville,11 - 20 years,11 - 20 years,College degree,Woman,White,78500.0,Professional Services
4/27/2021 12:54:30,45-54,Engineering or Manufacturing,R&D Lab Manager,,125000.0,20000.0,USD,,,US,North Carolina,-,21 - 30 years,21 - 30 years,Master's degree,Man,White,145000.0,Manufacturing and Industry
4/27/2021 12:54:35,35-44,Education (Higher Education),Instructional Technologist,,56000.0,0.0,USD,,,United States,Arizona,Tucson,11 - 20 years,2 - 4 years,Master's degree,Woman,White,56000.0,Education and Research
4/27/2021 12:54:39,25-34,Nonprofits,Program Manager,,98000.0,0.0,USD,,,United States,Oregon,Portland,8 - 10 years,5-7 years,Master's degree,Woman,White,98000.0,Technology and Information
4/27/2021 12:54:42,35-44,Education (Higher Education),Student Services Coordinator,Academic Advisor,48790.0,0.0,USD,,,United States,North Carolina,Durham,11 - 20 years,11 - 20 years,Master's degree,Woman,White,48790.0,Education and Research
4/27/2021 12:54:48,35-44,Education (Higher Education),Assistant Professor ,,75000.0,15000.0,USD,,"Graduate Program Director Stipend, teaching overloads account for additional compensation.",USA,Mississippi,Not disclosed,5-7 years,5-7 years,PhD,Woman,White,90000.0,Education and Research
4/27/2021 12:54:51,35-44,Government and Public Administration,Environmental Specialist,Project management and technical work,75000.0,0.0,USD,,,United States,Minnesota,St. Paul,11 - 20 years,11 - 20 years,College degree,Woman,White,75000.0,Government and Public Sector
4/27/2021 12:54:54,55-64,Education (Primary/Secondary),Math Teacher,,97000.0,0.0,USD,,,United States,Massachusetts,Marlborough MA,31 - 40 years,11 - 20 years,PhD,Woman,White,97000.0,Education and Research
4/27/2021 12:54:55,25-34,Nonprofits,Production Analyst,"My role is a little bit coding, a little bit graphics, a little UX — I'm sort of a middleman for a lot of different aspects of our product.",50000.0,0.0,USD,,,USA,New York,New York,8 - 10 years,2 - 4 years,College degree,Woman,White,50000.0,Technology and Information
4/27/2021 12:54:57,25-34,Government and Public Administration,Reference Librarian,,52500.0,0.0,USD,,,United States,Virginia,Richmond,8 - 10 years,8 - 10 years,Master's degree,Woman,White,52500.0,Government and Public Sector
4/27/2021 12:54:58,35-44,"Marketing, Advertising & PR",Freelance Marketing Consultant,,60000.0,0.0,USD,,,USA,Maryland,Gaithersburg,8 - 10 years,5-7 years,College degree,Woman,White,60000.0,Professional Services
4/27/2021 12:55:03,25-34,Engineering or Manufacturing,Parts Analyst,Mostly customer service to keep our customers up and running,53000.0,0.0,USD,,,USA,Ohio,Dayton,8 - 10 years,8 - 10 years,Some college,Man,White,53000.0,Manufacturing and Industry
4/27/2021 12:55:05,35-44,Government and Public Administration,Education & Training Coordinator,,117000.0,0.0,USD,,,USA,Maryland,"Linthicum, MD",11 - 20 years,11 - 20 years,College degree,Woman,White,117000.0,Government and Public Sector
4/27/2021 12:55:11,45-54,"Accounting, Banking & Finance",Market Manager ,,220000.0,50000.0,USD,,,United States,District of Columbia,Washington,21 - 30 years,21 - 30 years,High School,Man,"Hispanic, Latino, or Spanish origin",270000.0,Financial Services
4/27/2021 12:55:22,35-44,Education (Higher Education),Director of Technical Services,"This is in an academic library, R1 institution",85000.0,0.0,USD,,,United States,Texas,Austin,11 - 20 years,11 - 20 years,Master's degree,Woman,White,85000.0,Education and Research
4/27/2021 12:55:27,45-54,Health care,Office manager,,52000.0,3000.0,USD,,,US,Illinois,Lake Zurich,21 - 30 years,21 - 30 years,High School,Woman,White,55000.0,Healthcare and Life Sciences
4/27/2021 12:55:36,25-34,Academic science,Postdoctoral associate,,50000.0,0.0,USD,,,USA,Connecticut,New Haven,8 - 10 years,8 - 10 years,PhD,Woman,White,50000.0,Education and Research
4/27/2021 12:55:38,25-34,Education (Higher Education),University Archives Assistant,archivist/librarian,30992.0,500.0,USD,,,United States,Tennessee,Knoxville,8 - 10 years,8 - 10 years,Master's degree,Woman,White,31492.0,Education and Research
4/27/2021 12:55:40,35-44,Engineering or Manufacturing,Director of Sustainability,,135000.0,3000.0,USD,,,USA,New York,New York,11 - 20 years,8 - 10 years,College degree,Man,White,138000.0,Manufacturing and Industry
4/27/2021 12:55:41,25-34,"Accounting, Banking & Finance","Vice President, Asset Management",Real Estate Asset Management,135000.0,30000.0,USD,,,US,Georgia,Atlanta,11 - 20 years,8 - 10 years,College degree,Woman,White,165000.0,Financial Services
4/27/2021 12:55:42,25-34,"Marketing, Advertising & PR",Freelance content writer,"Self employed writing digital content, mostly marketing content for small to medium sized companies",60000.0,0.0,USD,,,USA,New York,Beacon,8 - 10 years,5-7 years,College degree,Woman,White,60000.0,Professional Services
4/27/2021 12:55:42,25-34,Engineering or Manufacturing,Engineering Associate II,,58000.0,6000.0,USD,,Bonus work is voluntary and variable,USA,North Carolina,Raleigh (remote out of VA),2 - 4 years,2 - 4 years,College degree,Woman,White,64000.0,Manufacturing and Industry
4/27/2021 12:55:49,45-54,Real Estate,Operations Manager,"Also, office manager",60000.0,0.0,USD,,,USA,Massachusetts,Boston,2 - 4 years,11 - 20 years,Master's degree,Woman,White,60000.0,Real Estate and Construction
4/27/2021 12:55:49,35-44,"Accounting, Banking & Finance",bookkeeper,,62500.0,6500.0,USD,,,usa,Washington,seattle,11 - 20 years,5-7 years,Some college,Woman,White,69000.0,Financial Services
4/27/2021 12:55:53,35-44,Hospitality & Events,Project Manager,,65500.0,0.0,USD,,,USA,California,Fremont,8 - 10 years,5-7 years,Some college,Woman,White,65500.0,Technology and Information
4/27/2021 12:55:54,35-44,Health care,Specimen Processing Trainer,"
",53000.0,10000.0,USD,,,US,Georgia,Atlanta,8 - 10 years,5-7 years,Some college,Man,White,63000.0,Healthcare and Life Sciences
4/27/2021 12:55:55,25-34,Health care,Administrative Assistant ,,56000.0,500.0,USD,,They also fund my HSA to more than half my deductible ,United States,Washington,Seattle ,11 - 20 years,1 year or less,College degree,Woman,White,56500.0,Healthcare and Life Sciences
4/27/2021 12:55:56,25-34,Nonprofits,Program Manager,,75000.0,0.0,USD,,,USA,Washington,Seattle,8 - 10 years,5-7 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",75000.0,Technology and Information
4/27/2021 12:55:56,45-54,Education (Higher Education),Library paraprofessional ,Rare books cataloger,60000.0,0.0,USD,,,USA ,Pennsylvania,Philadelphia ,21 - 30 years,21 - 30 years,PhD,Woman,White,60000.0,Education and Research
